Gender,Duration (s),RMS Energy,ZCR (Zero Crossing Rate),Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Pitch (Fundamental Frequency),MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
Male,3.6,0.034040123,0.3561039477,3062.679979,1892.295108,4897.193031,180.5744283,-283.039093,32.13175201,3.003456354,-1.254448295,-7.586099625,-7.031513691,-12.07384109,-8.170302391,-14.40389538,-0.7240260839,-4.35482502,-9.23905468,-6.954939842,0.240658462,-9.301316261,2.042045593,-7.748458385,-0.9082680941,-1.975139737,-0.303859055
Male,1.5,0.009041298,0.5178170711,4134.65033,2280.680907,6583.444149,185.8265766,-374.1499023,-0.5236834288,34.42049408,7.732007504,1.965014577,-1.004585743,1.421817422,4.878098488,-9.420087814,-5.36191988,-6.540146351,-5.73250246,-5.492350578,4.303150177,-6.838428974,0.3690053225,-10.93706894,-0.1091732606,-2.627749443,-0.3237737417
Male,1.05,0.016829716,0.4287701231,3555.536634,2192.300272,5912.878788,210.992862,-331.8011475,28.23743439,5.254701138,-12.77949047,-5.910095215,-6.426400185,2.204317093,1.005532861,-2.627614498,3.449053049,-6.050961971,-7.499360085,-3.546228647,2.007762909,-13.46915722,-1.915891051,-5.895737171,2.015063524,-2.019617796,-2.449687958
Male,1.2,0.0073351804,0.5120656867,4002.015587,2337.104285,6445.518092,168.2313389,-372.2684021,14.99445534,31.5271759,2.609897137,4.460971832,-7.815264225,-3.159126759,3.819221497,-7.737478733,-2.670737982,-4.125576496,-4.202805996,-4.584766388,3.810004711,-2.963020086,2.825616121,-11.36733437,-2.204940319,-3.740540266,-3.420296192
Male,1.2,0.021060469,0.4314093339,3566.191375,2196.583855,5849.095395,167.2711988,-339.1776428,31.48814392,6.310660839,-20.22909355,3.758885145,5.83546257,7.405004501,-0.008749510162,-9.991089821,-0.06181364879,-6.095479965,-2.913021803,-10.26113892,-3.498224258,-2.533282042,1.019996047,-9.256656647,1.536115527,-3.021822929,-0.1963192821
Male,1.2,0.018034592,0.4879471628,3835.137144,2047.329959,5922.697368,134.084304,-334.8656311,3.014976501,16.04344177,6.948497772,2.69802022,-4.184159756,-10.12317944,1.4637779,-13.60261154,-3.648961544,-5.909945488,-7.549621582,-3.338523149,4.518169403,-9.245542526,1.943058014,-5.391877651,-0.2471569479,-4.064293385,-1.282978415
Male,1.35,0.011271937,0.5370071766,4224.651085,2169.087842,6466.569767,158.9947015,-355.3201904,-5.34986639,24.40289116,3.133987665,3.76214242,-1.157307744,-7.895668983,4.82092905,-12.58260155,-1.154023409,-1.901757002,-3.338355541,-4.00961113,4.339941978,-5.428039551,1.153074145,-8.714190483,-0.1604218632,-6.005438328,-0.6251924038
Male,1.35,0.01194629,0.492789335,3878.619915,2213.862535,6164.0625,182.9226833,-352.4275513,17.6848011,8.377820969,-14.87720585,2.516603231,1.51298964,4.608899593,6.608133793,-5.011091232,-1.543801785,-7.763967991,-7.929733753,-3.182932615,6.573135853,-9.614386559,-3.28030467,-8.084880829,0.1461467743,-3.340168476,-0.2719694078
Male,1.2,0.012472553,0.5160233347,4071.091063,2196.811548,6291.940789,147.3028961,-367.4125366,4.77820158,34.57013321,7.668019295,2.589673281,-2.797398567,-3.853032112,2.070699692,-13.23945713,-6.219819069,-6.490067005,-5.139358997,-5.876498222,1.601706624,-4.745989799,4.262555122,-9.740461349,-1.92293644,-3.381552935,-3.576713562
Male,1.35,0.024848133,0.4843863554,3917.747974,2135.634032,6146.075581,166.5485721,-341.1661072,17.74175835,21.16161919,-13.85442543,-5.744966507,-0.9732753634,-2.556594849,1.917161226,-8.919000626,4.795643806,-2.827843189,-2.96321702,-7.808700085,0.3508100808,-7.302618027,-3.284382582,-7.475252151,0.1606751382,-3.735530853,0.2075015455
Male,3.6,0.027399385,0.3667208241,3239.514503,2089.229374,5456.996681,181.1380975,-290.2471008,26.65123177,18.97382736,12.60983753,-4.221784592,-9.900221825,-10.29852867,-6.316058636,-20.63178253,-7.133563995,-6.805887699,-6.58377409,-7.655871391,0.2128995508,-10.97605991,3.949848652,-4.943143368,-1.726433277,0.9752229452,-2.088837385
Male,4.5,0.026461672,0.3162677305,2920.971169,2037.369885,4975.398936,137.0345341,-285.2047729,42.103302,7.836328983,3.666504383,-5.494126797,-11.82452869,-10.12740612,-12.33677292,-18.64326668,-1.061934352,-4.054734707,-8.357088089,-7.293953896,0.8886861801,-10.19209385,0.4555658698,-6.015129089,-1.279860497,-2.04219532,-1.036092281
Male,1.2,0.020583458,0.5078125,3890.761488,2180.193026,6146.587171,155.6849038,-345.9858704,16.73577118,6.414946556,-11.94934082,-0.1069993749,-1.731510997,3.429337025,3.700423479,-4.130924225,2.660125732,-5.785623074,-9.692372322,-5.679715633,7.926743984,-7.195547104,-0.1141848043,-7.149511814,-0.06642194837,-3.689804077,-0.7467696667
Male,1.35,0.022467092,0.484556686,3728.756286,2155.82098,5815.770349,146.3880734,-352.5208435,31.98003197,17.05920219,-22.42440414,0.6112958193,-0.9807668924,-1.793919086,-0.4042603374,-5.374770164,2.649927139,-0.6771522164,-1.534127116,-11.53497696,-1.892385244,-4.894534588,-1.467340708,-8.271713257,2.00046277,-4.596465111,-0.4606957436
Male,4.2,0.022972228,0.363540187,3154.311085,2061.126574,5280.066288,190.4916939,-303.5866394,34.01268005,18.77597427,7.450207233,-3.881036043,-13.97105789,-7.9938097,-7.542476654,-19.7275238,-5.579620838,-6.171308041,-7.828783512,-9.218909264,1.014260173,-9.072291374,-1.202269554,-6.350208282,-1.494689465,-1.188205242,-0.02206357382
Male,3.9,0.022694185,0.380571209,3131.381839,2066.220843,5173.219775,156.9154449,-307.6124268,42.33909607,6.036927223,-8.759420395,-0.5923447013,-11.7205286,-6.670658588,-8.562601089,-17.07048607,-2.959164381,-6.942928314,-8.09378624,-10.78527164,-1.46033752,-6.230121613,0.8638957143,-8.312308311,0.6479926705,-0.09139983356,0.3744045198
Male,3.9,0.023460185,0.3610759798,3066.713454,2055.203022,5176.677766,176.6120682,-299.8383484,34.73518753,9.963481903,10.78278828,-3.394522667,-16.0048542,-5.940194607,-5.776913643,-18.46708679,-5.723258018,-5.863379002,-11.4765234,-10.43162823,0.3236948252,-7.534948349,-0.1210648268,-6.831978798,2.511357546,0.5102726221,-0.4297601581
Male,1.65,0.006915776,0.5423302284,4109.700876,2253.008176,6408.052885,145.9324513,-370.024353,8.123648643,17.59820175,-6.914368153,3.109047174,-2.958316803,-0.1743484885,7.129733562,-3.107233286,0.9042862654,-4.331206322,-4.101098061,-3.990368366,4.516484261,-6.387046337,1.012261629,-7.177231789,-0.3213609457,-3.085191011,-1.625990629
Male,4.2,0.026842944,0.3229055694,2985.400478,1916.575174,4906.78267,190.2920458,-272.4720764,25.77330017,5.198294163,27.43872643,-9.154774666,-15.31851196,-7.251266956,-13.00480652,-19.17534065,-5.025744915,-5.357424736,-8.722802162,-8.35104084,1.850618124,-9.64881897,2.414620161,-7.037436962,-2.190602541,-0.262529701,-0.6113823056
Male,3.75,0.024816765,0.3684578588,3176.870192,2139.995389,5456.567797,160.4783526,-306.2601013,37.21255112,9.530617714,1.816383481,-2.295128107,-11.25233555,-2.601333618,-7.441086769,-14.21181107,1.212211967,-2.916488171,-7.361038685,-10.29224396,0.3479970098,-9.599393845,-0.3491425514,-7.860132217,-0.5181382895,-1.402681589,-1.220977187
Male,5.85,0.027085435,0.3252059853,3002.125452,2024.677638,5114.327186,186.5161915,-284.9657288,31.52639389,11.22436428,15.18939686,-4.584701061,-17.0525341,-11.33551598,-11.66072464,-21.15729713,-4.709206581,-7.150215626,-10.34536934,-10.43852425,-0.8655170202,-10.77486515,0.6486086249,-7.358689308,-2.744643927,-0.2331705987,-0.3325071931
Male,1.5,0.018105846,0.4795856882,3774.90987,2045.276504,5828.457447,161.5687117,-335.4237366,6.514932156,1.581551075,0.1807855517,-3.915020466,-4.616054058,5.000757217,2.675119162,-3.462703705,3.171775103,-7.484933853,-6.956923962,-5.192413807,6.603955746,-7.677442074,-2.737079144,-8.867074013,-1.711402893,-5.288431644,-0.7751438618
Male,1.35,0.011708196,0.5040198038,3916.289133,2294.666584,6377.725291,143.309084,-362.4005432,20.072258,23.19425583,-7.134902477,2.507258177,-2.016830921,-3.99072051,-3.635890245,-7.849481106,1.525521874,-2.566663742,-5.675138474,-7.545478821,2.058323145,-6.210398674,0.05955222622,-9.53334713,-0.6970249414,-3.088172436,-0.0002640236344
Male,1.35,0.01839279,0.4942768895,3812.63268,2224.513628,6136.446221,141.4531758,-351.7431335,23.43179512,13.62490654,-15.757267,-2.036899567,0.9814396501,0.8336888552,-0.7202037573,-6.085384846,1.277202129,-1.734720826,-4.380106449,-8.577907562,3.061061144,-6.202889442,-2.658524513,-11.94930935,-0.657261312,-5.443911076,-3.168133497
Male,1.35,0.018774338,0.4491733285,3640.395012,2228.948891,6011.991279,138.4271005,-344.1125183,29.86367035,17.20444679,-12.93478298,-2.015122175,-2.994937658,-0.3269731104,-0.1759245694,-6.641936779,0.4982573986,-5.092840672,-8.876084328,-9.344087601,1.439943671,-8.058303833,-2.167344809,-9.758528709,-0.3542243242,-3.019722939,-0.08103536814
Male,1.35,0.0073382575,0.5063363009,4151.915491,2287.853923,6602.834302,182.6089462,-382.9587708,4.417781353,41.3298378,-0.8174600005,2.985348701,3.779895067,1.701088786,5.497591019,-13.06425476,-6.505036831,-9.271111488,-3.279021502,-3.658979893,2.06928277,-10.06575012,-1.149569511,-6.969896793,1.868063688,-0.9729588628,0.7840034366
Male,1.2,0.014465956,0.4945261102,3916.513367,2180.821958,6153.782895,155.29626,-350.9434509,17.20602226,12.03148937,-14.04443645,-6.544784546,-2.092020035,7.035114288,2.542111158,-5.011136055,1.468082428,-5.922101974,-2.532770872,-4.101516724,5.439063549,-7.504894733,-3.440617561,-8.2119627,2.420355797,-3.411521912,-1.631106615
Male,1.2,0.012562167,0.4768965872,3726.765667,2152.472525,5930.509868,154.1649411,-342.3396912,19.90799904,3.830352306,-7.667945385,-1.014686227,-11.44637775,1.163182616,5.103993416,-2.644103527,2.672816515,-6.562552452,-10.13289928,-4.821565151,4.244893551,-10.5121994,1.196250796,-8.910001755,-2.388334513,-1.751743913,-1.381965995
Male,3.15,0.026626537,0.3710099037,3122.703428,2042.319067,5197.679924,163.8837284,-302.4655762,35.05143356,10.36176586,4.844741344,-5.187702656,-10.97466278,-1.93069756,-5.292843819,-18.20018578,-4.346488953,-3.787162304,-10.30491161,-12.18791962,-1.129238367,-10.62393951,-1.436932206,-6.854495049,0.5110129118,-0.4254447222,1.99778378
Male,1.35,0.008720754,0.5011014717,3999.440498,2313.356742,6450.399709,154.209194,-373.2542725,7.99898243,26.72346497,3.137132883,7.991491795,-2.750507593,2.079499245,5.677431107,-10.69199848,-7.293384552,-7.67812109,-6.068594456,-6.029688835,3.424648285,-4.397818089,-1.203555942,-10.55327034,0.6167641282,-2.089512587,-0.02770731039
Male,1.35,0.020529674,0.482240189,3821.304918,2083.385238,5971.656977,137.3934165,-340.1462708,5.6177845,10.2867136,3.261112213,-4.227843761,-2.819345474,6.634329319,-1.048992634,-10.57275772,-0.2247650176,-5.532101154,-3.354194403,-9.851966858,0.9976772666,-6.654328823,-2.630892992,-7.280174255,0.4239642918,-4.913444519,2.503609657
Male,1.35,0.011089953,0.5165674964,4019.578098,2197.165618,6260.174419,154.5841848,-359.6128235,11.73878479,16.45467567,-9.551642418,0.2997984886,-2.593676805,0.5521634817,6.884880543,-4.328129292,1.188074827,-7.09769249,-8.673914909,-5.444056511,3.812321186,-8.151862144,-0.2362633646,-9.203124046,-2.980739117,-5.161401749,0.4060255587
Male,1.35,0.009990658,0.496184593,3939.165995,2314.081933,6361.736919,128.58596,-375.3000488,12.99341965,27.55435753,2.696051359,12.20584583,-1.48294425,-2.59329319,-0.8976575136,-8.14080143,-4.47476387,-9.346449852,-5.381379128,-7.310967922,3.015914917,-5.308390617,0.8941113949,-6.906382084,-1.044953942,-4.55101347,-0.6470777988
Male,1.35,0.011580693,0.4940384266,4093.92009,2143.661584,6311.046512,186.7128312,-362.90448,-7.739221573,30.18935966,11.76306438,-0.4848342836,1.385142803,1.105359316,5.798456192,-12.34493351,-6.771879673,-8.358276367,-3.950455666,-6.319219589,3.481929064,-8.128024101,0.9481506348,-8.675601959,-1.702006817,-0.2980513871,0.4246522188
Male,1.35,0.006808345,0.5166810501,4161.68372,2303.430481,6581.758721,175.7084721,-381.0414734,4.194758892,34.73818588,-1.167724967,-2.158185005,4.813563347,4.252405167,3.246572018,-10.33565044,-7.203902721,-7.030533314,-3.632679462,-1.607010245,2.337765932,-7.967443943,1.232417822,-8.682060242,3.152305126,-0.352573663,1.179440141
Male,1.5,0.007657771,0.492758893,3947.573208,2357.581451,6429.521277,140.4944508,-375.1817322,13.37136936,32.70853806,3.020832539,1.931524396,-3.265324354,5.284222603,1.228998899,-14.82188416,-9.040517807,-7.412576199,-6.690132141,-4.539551735,5.166901588,-8.282687187,-2.081231833,-8.315098763,1.369178295,-1.634945989,-1.002953887
Male,1.35,0.009429581,0.5226312682,4105.810671,2193.004009,6403.706395,161.8733286,-363.7837219,3.541441917,30.54395676,3.388010025,1.271942019,-5.821689606,-2.502014399,6.272201061,-12.18800831,-3.377802372,-1.921128869,-5.33682251,-5.829307556,6.168859959,-6.510538578,3.559934855,-9.116418839,-2.614799023,-3.058680058,-2.308098316
Male,1.65,0.010568321,0.5118032602,3986.228098,2301.20666,6396.935096,140.3579314,-369.7091675,18.63080025,25.46080589,-10.51265907,-1.000989795,-4.078031063,1.094332933,0.6108679771,-8.771452904,-0.648124814,-3.759836435,-1.934993505,-3.958348751,3.57417345,-8.476156235,-2.756947041,-10.20507431,-2.002599001,-4.963551521,-0.3785406947
Male,1.5,0.015577803,0.4729679189,3779.095035,2097.614982,5872.174202,136.5617611,-343.8800354,15.63003826,19.54478073,-3.758237123,-0.1654642373,0.1771031022,-6.209210396,3.395175457,-5.224767685,-2.442189217,-4.862827301,-7.536250114,-7.829873562,1.17323029,-6.80888319,2.960056782,-7.971167564,-1.420562625,-1.909584522,-1.715893626
Male,1.35,0.01011384,0.5130927507,4076.925539,2212.402822,6374.818314,213.9313843,-366.3214722,0.7981760502,32.14070892,5.154072762,-0.01232233737,-1.899345517,-0.9342794418,8.146158218,-12.67366314,-7.007781982,-4.347793102,-7.076227188,-6.688445568,0.9750160575,-8.215447426,2.041546583,-11.29151058,-1.77650094,-1.210637808,-1.283486843
Male,1.5,0.013625598,0.5058905419,3909.376579,2129.276207,6085.272606,162.568853,-349.9092407,13.57968712,17.34355354,-17.58602524,-1.665236115,2.65904355,-3.509386063,6.978935242,-9.658597946,-5.472212315,-2.958349705,-3.267935276,-5.777493,6.280099869,-7.897118092,-4.622636318,-7.928912163,0.8816818595,-3.531196117,-0.743834734
Male,1.35,0.00981049,0.5122524528,3929.833254,2163.017536,6089.026163,156.2732484,-356.5920105,13.75160217,7.736849785,-13.52793694,-0.9984779954,-3.545146942,0.9760159254,6.641815662,-3.121144533,-0.2058250308,-3.723814964,-8.640163422,-3.858635426,7.798866272,-9.418013573,0.4284617305,-7.525200367,-2.324620008,-3.428363085,-0.3551259935
Male,1.2,0.015338767,0.488229852,3790.542523,2106.579963,5969.983553,172.8748754,-343.5757751,15.48626995,5.283720016,-6.324291229,-0.4845527411,-4.984292507,1.098829746,2.082584381,-5.288473606,1.657387495,-4.243149281,-9.283992767,-5.099850178,7.561646938,-9.479143143,-0.8434488177,-5.527070522,-3.108344078,-5.102897167,-1.333628058
Male,4.5,0.020329045,0.3625436336,3125.326773,2047.905604,5264.849291,185.5769919,-298.0671387,27.69714165,9.980886459,13.012537,-0.8427287936,-12.28829384,-11.35112095,-8.468898773,-19.68963051,-6.368317127,-4.646687031,-9.023019791,-6.212654591,3.511394501,-8.667898178,1.567059875,-6.447452545,-0.2108745426,-0.34832564,0.6133742929
Male,2.55,0.034415636,0.3546875,3058.286451,1948.054037,4973.4375,153.6659626,-273.5751343,39.20363617,-1.927078843,-5.026555538,-8.184321404,-8.002229691,-7.145579338,-6.956413269,-12.66803265,3.635075808,-3.252362013,-11.21729469,-9.320454597,3.291262388,-10.40009308,-2.826279879,-7.397801399,1.185327053,-1.55220902,-2.886180162
Male,1.35,0.0179393,0.4321289063,3627.454324,2196.980145,5891.896802,131.1222153,-340.0227661,30.28448868,12.30650043,-18.00919724,-5.234000206,-3.18405056,3.508571148,4.108974934,-4.464378834,4.290625572,-1.85931468,-8.284142494,-9.63726902,1.880390406,-8.97163105,-2.541137695,-7.927465916,-2.070282698,-4.13869524,-1.122759938
Male,1.35,0.00995928,0.5195426054,3991.437876,2182.580856,6256.90407,182.3029315,-361.759491,3.989263535,21.96327209,7.108778,1.91743207,-7.668467522,-1.544754386,3.235126972,-14.13218403,-3.05504632,-2.55538702,-5.167616367,-5.627256393,4.830334663,-5.065660954,2.030233622,-9.491631508,-2.945769072,0.08031375706,-1.977305889
Male,2.1,0.0023955996,0.5956809304,4492.481462,2406.135459,6964.962121,89.98767835,-404.8315125,4.421699047,33.67477417,-14.84224892,4.518266678,6.394701004,7.8077178,9.623707771,-2.488298655,-3.375816107,-7.350169659,0.5217915773,-3.007589817,5.552386761,-5.807937622,-4.194945335,-10.42328358,2.868699551,-2.682067633,-0.7737175822
Male,1.35,0.01330491,0.475722202,3812.584045,2247.890907,6103.742733,125.6543633,-356.083313,24.6124897,22.39711952,-7.900291443,-3.914696693,-11.05020618,-0.08601286262,-0.3161537647,-10.61267376,-0.06209516525,-2.848740339,-1.979929209,-4.403987885,1.759781361,-7.493914127,-1.814484477,-8.706055641,1.684447527,-1.331419468,-1.353687406
Male,1.35,0.009965343,0.4899845567,3925.217607,2279.366878,6353.197674,162.7548864,-365.6416931,13.61986732,24.89076042,1.518678308,2.944858074,-4.783659935,-1.53997767,0.05523774773,-8.595423698,-2.15605545,-7.394480228,-5.825069427,-4.051730633,4.119581699,-5.812103748,1.697867155,-7.943245888,-2.562927008,-4.599146843,-1.221893668
Male,1.35,0.021356244,0.4681027435,3751.661519,2108.545688,5933.321221,160.9733981,-338.4065552,8.90753746,13.57884502,7.806153774,-2.30877161,-4.21978426,6.609536648,1.098575711,-8.671189308,0.9543790817,-4.975111485,-2.141551256,-8.685484886,2.18279624,-7.283054829,-2.359673023,-9.182339668,-1.330388665,-5.240305901,0.1434337497
Male,1.65,0.012513588,0.5041597806,3946.117876,2181.150624,6202.674279,155.0065649,-356.3735046,4.436346531,17.21538925,0.2979244888,-1.252449274,-1.684184194,3.037452936,1.080109239,-6.136223316,0.2048976123,-5.826169491,-5.521828651,-10.98897934,1.980830431,-6.22809124,-0.4849262536,-7.341008663,0.6836668849,-1.528161168,1.067805767
Male,3.15,0.032259673,0.3267045455,3002.970549,2010.787777,5085.306187,154.8887644,-285.7584229,33.55195999,9.535171509,12.95117474,-4.789111137,-12.55280685,-8.374001503,-8.039382935,-18.84340286,-7.776222706,-6.098432541,-9.044518471,-9.471230507,1.801017046,-11.46821117,-0.2160533369,-4.17772913,-1.590118051,-1.387126565,0.5444055796
Male,1.5,0.009836365,0.5142744348,4012.078752,2336.434605,6480.718085,150.7903355,-374.560791,16.58833122,27.21427155,-4.615348816,5.654207706,-3.775170088,-0.1145992056,0.7662846446,-8.338516235,-4.195683479,-8.047156334,-1.812316418,-4.439806461,5.331237316,-6.242934704,-1.306836367,-8.288428307,-0.2082853913,-3.331690788,-0.6083180904
Male,1.2,0.019810874,0.4178017064,3448.938747,2179.584705,5693.462171,148.0785468,-337.4562988,38.37368011,15.9414959,-17.04930496,-3.411869287,-1.130064249,8.198364258,-1.491928697,-13.01771832,0.2829199731,-4.581162453,-8.979018211,-11.85045528,-0.1170561835,-10.73640919,-1.548848987,-5.728479862,-0.4212061763,-2.613769531,0.3002630174
Male,3.45,0.020551993,0.2232575593,2847.684395,2290.780508,5350.83912,156.6810147,-315.7862549,46.32067871,18.05422783,-0.898886621,5.13913393,-4.516035557,-0.5322864652,-5.832196236,-14.62657452,-3.28071475,-3.383267641,-3.448700428,-7.725203991,1.119318128,-6.338376045,1.306657314,-5.192493439,2.654249668,-1.159359932,-0.7800753713
Male,1.5,0.009320782,0.5198429189,4025.119462,2297.072249,6398.105053,181.9398208,-369.391449,10.78044987,29.85309982,6.467080116,0.7279835939,-9.079546928,0.1347820461,2.022440672,-13.87211037,-6.850049496,-5.78286171,-5.050555706,-4.05366993,3.289534569,-5.898807526,4.733771801,-5.565478802,0.126672253,-4.200960159,-2.652596951
Male,1.35,0.007037868,0.502793423,4000.619681,2288.638255,6448.764535,138.4129096,-375.3091736,6.444476604,24.28029251,2.413902283,2.633829355,-5.99766922,7.480597019,6.650725842,-14.40386868,-5.66070509,-3.96186924,-6.384481907,-3.371661901,7.343617916,-4.829544067,-2.417310238,-9.662765503,3.997872591,-0.04128926992,-0.5886012316
Male,1.2,0.0075362003,0.5204307155,4010.203155,2270.487145,6367.804276,142.7115516,-367.6841125,10.8000412,20.9334259,-1.675165057,2.604737282,-6.196731567,2.44187212,5.563822269,-9.851333618,-4.307837009,-3.521608829,-1.103068829,-1.654698849,6.250842571,-3.671473026,1.685699821,-9.894219398,-0.5965437889,1.084414482,-2.253925085
Male,1.2,0.025104387,0.4398514597,3520.413739,2163.854733,5672.697368,154.5332571,-338.9192505,36.76382446,18.91501236,-24.12338257,-17.88616371,-6.482414246,7.531351089,2.774567366,-7.961518764,1.873444557,-1.512555122,-2.508531332,-5.480127335,0.5397981405,-12.76493454,-3.040936232,-7.384523869,0.7448655963,0.4213044047,-0.308580637
Male,3.45,0.025580768,0.3002884476,2790.513612,1986.570939,4828.559028,170.5735212,-287.2823181,32.18938065,5.655986309,28.37644005,0.2847607732,-18.92909241,-5.235253811,-10.41832447,-25.29390526,-15.59941196,-6.322978497,-11.64213371,-14.84968948,2.950838804,-8.949464798,1.975334406,-3.060822725,-0.6835049391,2.651200533,0.09407430887
Male,1.35,0.0151032545,0.4754610283,3761.78683,2122.866715,5904.069767,150.7331133,-337.9169617,18.47168922,9.216948509,-15.81287479,2.558533907,2.293582201,-5.207641125,6.970285892,-4.841570377,-1.501119971,-6.644169807,-5.706169605,-5.36434412,6.04237318,-6.53024292,-2.689071894,-6.698729992,2.586804152,-4.312911987,-1.822814941
Male,1.2,0.010578916,0.4873303865,3877.219378,2331.365405,6287.417763,132.8726284,-370.6115723,21.50365067,29.34425354,-3.891448259,8.091439247,-3.590756893,-4.204806805,-2.242581606,-7.544024944,-0.8900432587,-6.933805943,-4.823436737,-6.863727093,4.753442764,-6.089877129,-2.422353029,-7.176920891,-0.07684756815,-7.238188267,-3.619052649
Male,1.2,0.019390002,0.4817151521,3777.014326,2122.343479,5970.805921,123.1083347,-338.0652466,19.4919281,15.53814411,-14.7138958,1.259685159,3.126412153,-4.327059269,6.037272453,-7.166800976,0.3626727462,-2.042742729,-5.957683563,-8.187652588,4.014016628,-6.871970654,-3.107436419,-8.403710365,1.466977715,-6.590176582,-3.364528418
Male,1.2,0.012860131,0.4714612459,3685.024112,2258.605974,6109.169408,188.0976418,-352.7145691,25.28635979,14.08843231,-15.83107376,3.481981039,2.288325071,4.903649807,-0.7171415091,-10.37640285,0.3874239624,-6.150222778,-6.665294647,-6.575827599,0.8271161914,-9.308755875,-1.076475978,-6.202517509,1.269296885,-2.280219078,-2.610791445
Male,1.35,0.0153430505,0.4938908067,3856.623556,2187.749173,6109.738372,175.4626977,-346.4645386,15.3604641,6.465791225,-10.52979851,1.831243992,1.179946065,6.784766674,6.461735725,-6.047752857,-1.491508842,-5.736201286,-5.79058218,-4.13670063,5.719437122,-8.640014648,-0.5018916726,-7.346451759,-2.062510729,-3.955546856,-2.169029951
Male,1.5,0.014911778,0.4781520113,3823.593641,2168.011303,6104.720745,145.3465855,-349.6340637,6.482815266,18.04745483,4.243264675,-1.066037416,-0.5288972855,6.057354927,0.6182020903,-8.589223862,-0.27412799,-5.84540844,-4.493418694,-10.3438158,0.147645399,-6.896508217,0.9456885457,-7.991954327,-0.08466438204,-2.387402058,-1.068691373
Male,1.35,0.014453034,0.4901775981,3832.919861,2164.628354,6062.318314,158.9879371,-344.2415771,14.83765221,4.597227097,-8.245417595,2.275507927,-3.314904451,3.813399553,11.12277317,-4.185546398,0.2765933275,-4.377987862,-9.227942467,-3.045134544,7.132232666,-7.831631184,-2.058818579,-9.180208206,-1.212263703,-3.748997211,-0.2337342799
Male,1.2,0.0076643433,0.5106650905,4011.677142,2229.123756,6317.228618,169.6152752,-371.6835327,4.681476116,28.28299713,9.865017891,-1.361654997,-8.854934692,2.756347895,1.34715414,-14.83669376,-3.845490217,-5.162750721,-6.074928761,-1.086553097,4.137449265,-7.145492554,3.552043676,-8.32546711,-0.7721027732,-1.441697121,-0.5533983111
Male,8.25,0.010670795,0.4462531038,3670.105232,2268.648987,6034.702035,134.1746922,-352.9629822,27.41015434,21.38161469,-15.32129097,-2.525451183,-0.7301430106,4.31452179,1.264321446,-9.418889999,-2.687939644,-6.093780518,-4.262292385,-7.298447132,1.461816549,-8.986745834,-4.331213951,-7.827479839,2.32371521,-0.6569476128,1.131887436
Male,1.35,0.013048504,0.4732126635,3853.083318,2276.127967,6264.534884,134.7727731,-362.0765686,13.61637688,24.38566589,7.31921196,5.928380966,-2.100033998,5.904357433,1.333336234,-14.21713638,-6.397186756,-7.106000423,-5.541264534,-5.528069496,2.573936462,-8.246801376,-1.531363606,-9.458280563,1.035196304,-2.699361324,-2.982254982
Male,1.35,0.014702836,0.5334870094,4157.832754,2077.670362,6329.03343,149.6337071,-343.5291138,-3.295958519,21.54124451,-4.000862122,-1.355339885,3.264688253,-5.613753319,9.101445198,-13.77195835,-2.95672226,-5.741583824,-2.721915245,-1.793013453,3.137325525,-9.0642519,0.3388151228,-7.567409039,1.386414766,-0.6820754409,0.3756534159
Male,1.2,0.030871075,0.4156943873,3508.978136,2210.538598,5854.029605,162.4554179,-337.0303345,34.3110199,16.60852623,-22.89409828,-15.51770687,-0.7173867822,14.01535702,7.998802662,-4.902944565,0.1878487468,-3.574020863,-2.374218702,-5.666452408,1.330510378,-10.80889606,-1.866177201,-8.125206947,-0.461527884,-1.802996039,-2.10324192
Male,1.5,0.017626023,0.4848632813,3849.394645,2138.663807,6059.840426,153.9772801,-340.7354431,6.600013256,7.039018154,0.3358330131,-2.118933439,1.592775106,9.144760132,6.950242043,-1.477899432,1.689584017,-8.254525185,-6.744102955,-4.624350548,5.285535336,-7.659615993,-2.199282169,-7.75310421,0.8676214218,-3.953037024,-0.7594856024
Male,1.35,0.013174538,0.4375681323,3717.046115,2332.637014,6204.215116,111.4576944,-364.5547791,29.82918358,34.46805191,-10.48548031,-3.873260736,-2.581886053,6.544408798,1.90751493,-10.24313545,-3.482173443,-6.636548519,-2.750394344,-5.155225277,-0.004899656866,-9.586827278,-2.212746859,-8.255394936,-0.7976557612,-5.631004333,-4.491751671
Male,1.35,0.019434523,0.3200059048,3414.218163,2351.57496,5951.30814,133.2321546,-335.8289185,32.01727676,22.73827362,2.839554787,2.737982035,-9.457356453,8.91225338,8.510036469,-7.414895058,2.880747318,-0.5789138675,-2.17494297,-4.464689255,2.052052498,-4.798914909,-1.877470016,-10.78105545,-2.722491026,-5.399558544,-4.923426151
